sample_id,text,morse,clean_file,noisy_file,audio_file,message_id,wpm,snr_requested_db,snr_actual_db,tone_hz,sample_rate,rise_fall_ms,noise_type,seed_base,seed_message,seed_wpm,seed_snr
msg007_wpm05_snr+00db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm05_clean.npy,msg007_wpm05_snr+00db_tone700.npy,msg007_wpm05_snr+00db_tone700.wav,7,5,0,-0.006390509,700,8000,5.0,AWGN,42,7,0,5
msg007_wpm05_snr-05db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm05_clean.npy,msg007_wpm05_snr-05db_tone700.npy,msg007_wpm05_snr-05db_tone700.wav,7,5,-5,-4.990164,700,8000,5.0,AWGN,42,7,0,6
msg007_wpm05_snr-10db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm05_clean.npy,msg007_wpm05_snr-10db_tone700.npy,msg007_wpm05_snr-10db_tone700.wav,7,5,-10,-9.994547,700,8000,5.0,AWGN,42,7,0,7
msg007_wpm10_snr+40db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm10_clean.npy,msg007_wpm10_snr+40db_tone700.npy,msg007_wpm10_snr+40db_tone700.wav,7,10,40,40.00057,700,8000,5.0,AWGN,42,7,1,0
msg007_wpm10_snr+30db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm10_clean.npy,msg007_wpm10_snr+30db_tone700.npy,msg007_wpm10_snr+30db_tone700.wav,7,10,30,29.97631,700,8000,5.0,AWGN,42,7,1,1
msg007_wpm10_snr+20db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm10_clean.npy,msg007_wpm10_snr+20db_tone700.npy,msg007_wpm10_snr+20db_tone700.wav,7,10,20,19.988602,700,8000,5.0,AWGN,42,7,1,2
msg007_wpm10_snr+10db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm10_clean.npy,msg007_wpm10_snr+10db_tone700.npy,msg007_wpm10_snr+10db_tone700.wav,7,10,10,10.006896,700,8000,5.0,AWGN,42,7,1,3
msg007_wpm10_snr+05db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm10_clean.npy,msg007_wpm10_snr+05db_tone700.npy,msg007_wpm10_snr+05db_tone700.wav,7,10,5,5.0014534,700,8000,5.0,AWGN,42,7,1,4
msg007_wpm10_snr+00db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm10_clean.npy,msg007_wpm10_snr+00db_tone700.npy,msg007_wpm10_snr+00db_tone700.wav,7,10,0,-0.003506116,700,8000,5.0,AWGN,42,7,1,5
msg007_wpm10_snr-05db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm10_clean.npy,msg007_wpm10_snr-05db_tone700.npy,msg007_wpm10_snr-05db_tone700.wav,7,10,-5,-4.9921923,700,8000,5.0,AWGN,42,7,1,6
msg007_wpm10_snr-10db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm10_clean.npy,msg007_wpm10_snr-10db_tone700.npy,msg007_wpm10_snr-10db_tone700.wav,7,10,-10,-9.998161,700,8000,5.0,AWGN,42,7,1,7
msg007_wpm15_snr+40db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm15_clean.npy,msg007_wpm15_snr+40db_tone700.npy,msg007_wpm15_snr+40db_tone700.wav,7,15,40,39.9799,700,8000,5.0,AWGN,42,7,2,0
msg007_wpm15_snr+30db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm15_clean.npy,msg007_wpm15_snr+30db_tone700.npy,msg007_wpm15_snr+30db_tone700.wav,7,15,30,30.005743,700,8000,5.0,AWGN,42,7,2,1
msg007_wpm15_snr+20db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm15_clean.npy,msg007_wpm15_snr+20db_tone700.npy,msg007_wpm15_snr+20db_tone700.wav,7,15,20,19.995094,700,8000,5.0,AWGN,42,7,2,2
msg007_wpm15_snr+10db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm15_clean.npy,msg007_wpm15_snr+10db_tone700.npy,msg007_wpm15_snr+10db_tone700.wav,7,15,10,10.011984,700,8000,5.0,AWGN,42,7,2,3
msg007_wpm15_snr+05db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm15_clean.npy,msg007_wpm15_snr+05db_tone700.npy,msg007_wpm15_snr+05db_tone700.wav,7,15,5,4.987849,700,8000,5.0,AWGN,42,7,2,4
msg007_wpm15_snr+00db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm15_clean.npy,msg007_wpm15_snr+00db_tone700.npy,msg007_wpm15_snr+00db_tone700.wav,7,15,0,-0.0030004433,700,8000,5.0,AWGN,42,7,2,5
msg007_wpm15_snr-05db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm15_clean.npy,msg007_wpm15_snr-05db_tone700.npy,msg007_wpm15_snr-05db_tone700.wav,7,15,-5,-4.9974318,700,8000,5.0,AWGN,42,7,2,6
msg007_wpm15_snr-10db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm15_clean.npy,msg007_wpm15_snr-10db_tone700.npy,msg007_wpm15_snr-10db_tone700.wav,7,15,-10,-9.9998255,700,8000,5.0,AWGN,42,7,2,7
msg007_wpm20_snr+40db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm20_clean.npy,msg007_wpm20_snr+40db_tone700.npy,msg007_wpm20_snr+40db_tone700.wav,7,20,40,40.016388,700,8000,5.0,AWGN,42,7,3,0
msg007_wpm20_snr+30db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm20_clean.npy,msg007_wpm20_snr+30db_tone700.npy,msg007_wpm20_snr+30db_tone700.wav,7,20,30,29.99356,700,8000,5.0,AWGN,42,7,3,1
msg007_wpm20_snr+20db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm20_clean.npy,msg007_wpm20_snr+20db_tone700.npy,msg007_wpm20_snr+20db_tone700.wav,7,20,20,19.997074,700,8000,5.0,AWGN,42,7,3,2
msg007_wpm20_snr+10db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm20_clean.npy,msg007_wpm20_snr+10db_tone700.npy,msg007_wpm20_snr+10db_tone700.wav,7,20,10,10.019192,700,8000,5.0,AWGN,42,7,3,3
msg007_wpm20_snr+05db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm20_clean.npy,msg007_wpm20_snr+05db_tone700.npy,msg007_wpm20_snr+05db_tone700.wav,7,20,5,5.0048256,700,8000,5.0,AWGN,42,7,3,4
msg007_wpm20_snr+00db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm20_clean.npy,msg007_wpm20_snr+00db_tone700.npy,msg007_wpm20_snr+00db_tone700.wav,7,20,0,0.004953302,700,8000,5.0,AWGN,42,7,3,5
msg007_wpm20_snr-05db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm20_clean.npy,msg007_wpm20_snr-05db_tone700.npy,msg007_wpm20_snr-05db_tone700.wav,7,20,-5,-5.0063443,700,8000,5.0,AWGN,42,7,3,6
msg007_wpm20_snr-10db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm20_clean.npy,msg007_wpm20_snr-10db_tone700.npy,msg007_wpm20_snr-10db_tone700.wav,7,20,-10,-10.021258,700,8000,5.0,AWGN,42,7,3,7
msg007_wpm25_snr+40db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm25_clean.npy,msg007_wpm25_snr+40db_tone700.npy,msg007_wpm25_snr+40db_tone700.wav,7,25,40,40.000694,700,8000,5.0,AWGN,42,7,4,0
msg007_wpm25_snr+30db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm25_clean.npy,msg007_wpm25_snr+30db_tone700.npy,msg007_wpm25_snr+30db_tone700.wav,7,25,30,30.003494,700,8000,5.0,AWGN,42,7,4,1
msg007_wpm25_snr+20db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm25_clean.npy,msg007_wpm25_snr+20db_tone700.npy,msg007_wpm25_snr+20db_tone700.wav,7,25,20,19.998697,700,8000,5.0,AWGN,42,7,4,2
msg007_wpm25_snr+10db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm25_clean.npy,msg007_wpm25_snr+10db_tone700.npy,msg007_wpm25_snr+10db_tone700.wav,7,25,10,9.970122,700,8000,5.0,AWGN,42,7,4,3
msg007_wpm25_snr+05db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm25_clean.npy,msg007_wpm25_snr+05db_tone700.npy,msg007_wpm25_snr+05db_tone700.wav,7,25,5,5.0232697,700,8000,5.0,AWGN,42,7,4,4
msg007_wpm25_snr+00db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm25_clean.npy,msg007_wpm25_snr+00db_tone700.npy,msg007_wpm25_snr+00db_tone700.wav,7,25,0,0.0013619061,700,8000,5.0,AWGN,42,7,4,5
msg007_wpm25_snr-05db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm25_clean.npy,msg007_wpm25_snr-05db_tone700.npy,msg007_wpm25_snr-05db_tone700.wav,7,25,-5,-4.9751515,700,8000,5.0,AWGN,42,7,4,6
msg007_wpm25_snr-10db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm25_clean.npy,msg007_wpm25_snr-10db_tone700.npy,msg007_wpm25_snr-10db_tone700.wav,7,25,-10,-10.021011,700,8000,5.0,AWGN,42,7,4,7
msg007_wpm30_snr+40db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm30_clean.npy,msg007_wpm30_snr+40db_tone700.npy,msg007_wpm30_snr+40db_tone700.wav,7,30,40,39.994774,700,8000,5.0,AWGN,42,7,5,0
msg007_wpm30_snr+30db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm30_clean.npy,msg007_wpm30_snr+30db_tone700.npy,msg007_wpm30_snr+30db_tone700.wav,7,30,30,29.980324,700,8000,5.0,AWGN,42,7,5,1
msg007_wpm30_snr+20db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm30_clean.npy,msg007_wpm30_snr+20db_tone700.npy,msg007_wpm30_snr+20db_tone700.wav,7,30,20,19.999952,700,8000,5.0,AWGN,42,7,5,2
msg007_wpm30_snr+10db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm30_clean.npy,msg007_wpm30_snr+10db_tone700.npy,msg007_wpm30_snr+10db_tone700.wav,7,30,10,10.035973,700,8000,5.0,AWGN,42,7,5,3
msg007_wpm30_snr+05db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm30_clean.npy,msg007_wpm30_snr+05db_tone700.npy,msg007_wpm30_snr+05db_tone700.wav,7,30,5,5.0136614,700,8000,5.0,AWGN,42,7,5,4
